booking_id,hotel,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,stays_in_week_nights,stays_in_weekend_nights,total_nights,adr
477,Resort Hotel,13,2015,July,29,2,1,3,126.3
478,Resort Hotel,32,2015,July,29,2,1,3,154.0
479,Resort Hotel,315,2015,July,29,2,1,3,96.3
480,Resort Hotel,8,2015,July,29,2,1,3,126.3
481,Resort Hotel,0,2015,July,29,1,0,1,136.0
482,Resort Hotel,91,2015,July,29,2,1,3,118.5
483,Resort Hotel,3,2015,July,29,2,1,3,116.33
484,Resort Hotel,9,2015,July,29,2,2,4,164.0
485,Resort Hotel,19,2015,July,29,1,2,3,147.67
486,Resort Hotel,25,2015,July,29,4,2,6,145.0
487,Resort Hotel,108,2015,July,29,4,2,6,147.0
488,Resort Hotel,37,2015,July,29,4,2,6,168.3
489,Resort Hotel,45,2015,July,29,5,2,7,167.0
490,Resort Hotel,64,2015,July,29,5,2,7,137.75
491,Resort Hotel,44,2015,July,29,2,2,4,145.0
492,Resort Hotel,26,2015,July,29,2,2,4,132.6
493,Resort Hotel,96,2015,July,29,2,2,4,147.0
494,Resort Hotel,123,2015,July,29,2,2,4,157.0
495,Resort Hotel,42,2015,July,29,3,2,5,210.0
496,Resort Hotel,59,2015,July,29,3,2,5,132.5
497,Resort Hotel,28,2015,July,29,3,2,5,98.02
498,Resort Hotel,106,2015,July,29,3,2,5,126.0
499,Resort Hotel,1,2015,July,29,1,0,1,173.0
500,Resort Hotel,0,2015,July,29,1,0,1,249.0
501,Resort Hotel,4,2015,July,29,1,1,2,186.5
502,Resort Hotel,3,2015,July,29,1,2,3,95.0
503,Resort Hotel,73,2015,July,29,5,2,7,241.5
504,Resort Hotel,44,2015,July,29,5,2,7,177.0
505,Resort Hotel,95,2015,July,29,5,2,7,153.73
506,Resort Hotel,94,2015,July,29,5,2,7,115.0
507,Resort Hotel,40,2015,July,29,5,2,7,127.03
508,Resort Hotel,64,2015,July,29,5,2,7,128.25
509,Resort Hotel,57,2015,July,29,6,2,8,135.0
510,Resort Hotel,60,2015,July,29,6,2,8,167.0
511,Resort Hotel,87,2015,July,29,10,4,14,124.5
512,Resort Hotel,0,2015,July,30,0,1,1,98.0
513,Resort Hotel,0,2015,July,30,0,1,1,98.0
514,Resort Hotel,6,2015,July,30,0,1,1,135.0
515,Resort Hotel,0,2015,July,30,0,1,1,88.2
516,Resort Hotel,19,2015,July,30,0,1,1,120.6
517,Resort Hotel,4,2015,July,30,0,2,2,154.5
518,Resort Hotel,59,2015,July,30,1,2,3,145.0
519,Resort Hotel,44,2015,July,30,2,2,4,92.0
520,Resort Hotel,37,2015,July,30,2,2,4,154.0
521,Resort Hotel,66,2015,July,30,3,2,5,115.0
522,Resort Hotel,38,2015,July,30,4,2,6,110.53
523,Resort Hotel,62,2015,July,30,5,2,7,158.5
524,Resort Hotel,41,2015,July,30,5,2,7,131.37
525,Resort Hotel,60,2015,July,30,5,2,7,117.71
526,Resort Hotel,104,2015,July,30,5,2,7,123.0
527,Resort Hotel,117,2015,July,30,5,2,7,117.84
528,Resort Hotel,31,2015,July,30,5,2,7,154.0
529,Resort Hotel,34,2015,July,30,5,2,7,116.85
530,Resort Hotel,47,2015,July,30,4,2,6,129.16
531,Resort Hotel,24,2015,July,30,4,2,6,214.0
532,Resort Hotel,104,2015,July,30,4,2,6,115.0
533,Resort Hotel,32,2015,July,30,5,2,7,123.0
534,Resort Hotel,47,2015,July,30,5,3,8,195.0
535,Resort Hotel,29,2015,July,30,6,4,10,135.2
536,Resort Hotel,30,2015,July,30,10,4,14,123.0
537,Resort Hotel,123,2015,July,30,4,2,6,130.5
538,Resort Hotel,14,2015,July,30,0,1,1,123.0
539,Resort Hotel,118,2015,July,30,2,1,3,179.1
540,Resort Hotel,0,2015,July,30,0,0,0,0.0
541,Resort Hotel,0,2015,July,30,0,0,0,0.0
542,Resort Hotel,79,2015,July,30,3,1,4,115.0
543,Resort Hotel,63,2015,July,30,3,1,4,115.0
544,Resort Hotel,68,2015,July,30,3,1,4,103.5
545,Resort Hotel,96,2015,July,30,3,1,4,157.0
546,Resort Hotel,41,2015,July,30,3,1,4,135.0
547,Resort Hotel,46,2015,July,30,3,1,4,111.65
548,Resort Hotel,60,2015,July,30,4,1,5,195.0
549,Resort Hotel,41,2015,July,30,4,1,5,104.0
550,Resort Hotel,69,2015,July,30,4,1,5,135.0
551,Resort Hotel,41,2015,July,30,5,1,6,214.0
552,Resort Hotel,52,2015,July,30,5,1,6,133.17
553,Resort Hotel,41,2015,July,30,5,1,6,141.33
554,Resort Hotel,89,2015,July,30,5,2,7,121.01
555,Resort Hotel,28,2015,July,30,5,2,7,240.64
556,Resort Hotel,65,2015,July,30,5,2,7,167.5
557,Resort Hotel,82,2015,July,30,5,2,7,152.43
558,Resort Hotel,42,2015,July,30,5,2,7,148.34
559,Resort Hotel,62,2015,July,30,5,2,7,167.0
560,Resort Hotel,86,2015,July,30,5,2,7,172.93
561,Resort Hotel,118,2015,July,30,5,2,7,179.1
562,Resort Hotel,28,2015,July,30,5,2,7,192.5
563,Resort Hotel,52,2015,July,30,6,3,9,92.0
564,Resort Hotel,49,2015,July,30,6,3,9,111.2
565,Resort Hotel,39,2015,July,30,7,3,10,141.6
566,Resort Hotel,39,2015,July,30,7,3,10,141.6
567,Resort Hotel,7,2015,July,30,8,3,11,200.0
568,Resort Hotel,42,2015,July,30,2,0,2,157.0
569,Resort Hotel,5,2015,July,30,2,0,2,99.5
570,Resort Hotel,81,2015,July,30,3,0,3,115.0
571,Resort Hotel,63,2015,July,30,4,0,4,195.0
572,Resort Hotel,61,2015,July,30,4,0,4,103.5
573,Resort Hotel,8,2015,July,30,5,0,5,207.0
574,Resort Hotel,89,2015,July,30,5,1,6,163.33
575,Resort Hotel,57,2015,July,30,5,2,7,151.86
576,Resort Hotel,102,2015,July,30,5,2,7,95.57
577,Resort Hotel,108,2015,July,30,6,2,8,112.05
578,Resort Hotel,28,2015,July,30,7,2,9,160.0
579,Resort Hotel,29,2015,July,30,8,2,10,103.18
580,Resort Hotel,0,2015,July,30,1,0,1,153.0
581,Resort Hotel,96,2015,July,30,4,0,4,119.75
582,Resort Hotel,44,2015,July,30,4,0,4,135.0
583,Resort Hotel,44,2015,July,30,4,0,4,167.69
584,Resort Hotel,44,2015,July,30,4,0,4,195.0
585,Resort Hotel,41,2015,July,30,4,1,5,178.4
586,Resort Hotel,16,2015,July,30,0,0,0,0.0
587,Resort Hotel,73,2015,July,30,0,0,0,0.0
588,Resort Hotel,3,2015,July,30,1,0,1,154.0
589,Resort Hotel,0,2015,July,30,1,0,1,134.0
590,Resort Hotel,55,2015,July,30,1,0,1,112.0
591,Resort Hotel,33,2015,July,30,3,0,3,194.0
592,Resort Hotel,19,2015,July,30,3,0,3,153.0
593,Resort Hotel,55,2015,July,30,3,0,3,135.0
594,Resort Hotel,33,2015,July,30,3,0,3,184.0
595,Resort Hotel,19,2015,July,30,3,1,4,210.0
596,Resort Hotel,19,2015,July,30,3,1,4,139.0
597,Resort Hotel,117,2015,July,30,3,2,5,101.46
598,Resort Hotel,72,2015,July,30,4,2,6,145.0
599,Resort Hotel,19,2015,July,30,3,1,4,173.0
600,Resort Hotel,34,2015,July,30,6,2,8,217.05
601,Resort Hotel,9,2015,July,30,2,0,2,164.0
602,Resort Hotel,8,2015,July,30,2,0,2,173.0
603,Resort Hotel,36,2015,July,30,1,0,1,112.5
604,Resort Hotel,22,2015,July,30,2,0,2,153.0
605,Resort Hotel,22,2015,July,30,2,0,2,173.0
606,Resort Hotel,36,2015,July,30,2,0,2,134.0
607,Resort Hotel,22,2015,July,30,2,0,2,233.0
608,Resort Hotel,18,2015,July,30,2,0,2,154.0
609,Resort Hotel,67,2015,July,30,2,0,2,135.0
610,Resort Hotel,105,2015,July,30,2,0,2,132.5
611,Resort Hotel,1,2015,July,30,2,1,3,222.67
612,Resort Hotel,39,2015,July,30,2,0,2,107.0
613,Resort Hotel,45,2015,July,30,2,1,3,127.0
614,Resort Hotel,45,2015,July,30,2,2,4,135.0
615,Resort Hotel,14,2015,July,30,2,2,4,149.7
616,Resort Hotel,53,2015,July,30,2,2,4,161.25
617,Resort Hotel,28,2015,July,30,2,2,4,107.0
618,Resort Hotel,55,2015,July,30,3,2,5,75.44
619,Resort Hotel,25,2015,July,30,5,2,7,115.0
620,Resort Hotel,43,2015,July,30,5,2,7,159.2
621,Resort Hotel,109,2015,July,30,5,2,7,163.29
622,Resort Hotel,62,2015,July,30,6,2,8,210.0
623,Resort Hotel,25,2015,July,30,6,2,8,154.0
624,Resort Hotel,43,2015,July,30,7,2,9,166.0
625,Resort Hotel,35,2015,July,30,7,3,10,132.5
626,Resort Hotel,42,2015,July,30,7,3,10,107.0
627,Resort Hotel,312,2015,July,30,10,4,14,121.98
628,Resort Hotel,30,2015,July,30,0,0,0,0.0
629,Resort Hotel,47,2015,July,30,1,2,3,133.0
630,Resort Hotel,40,2015,July,30,1,0,1,107.0
631,Resort Hotel,11,2015,July,30,1,0,1,117.81
632,Resort Hotel,39,2015,July,30,1,0,1,107.0
633,Resort Hotel,39,2015,July,30,1,0,1,120.6
634,Resort Hotel,1,2015,July,30,1,1,2,147.0
635,Resort Hotel,12,2015,July,30,1,1,2,153.0
636,Resort Hotel,16,2015,July,30,1,1,2,153.0
637,Resort Hotel,16,2015,July,30,1,1,2,134.0
638,Resort Hotel,12,2015,July,30,1,1,2,153.0
639,Resort Hotel,51,2015,July,30,1,2,3,118.0
640,Resort Hotel,67,2015,July,30,2,2,4,134.0
641,Resort Hotel,52,2015,July,30,3,2,5,135.0
642,Resort Hotel,25,2015,July,30,3,2,5,158.77
643,Resort Hotel,94,2015,July,30,3,2,5,134.0
644,Resort Hotel,54,2015,July,30,3,2,5,134.0
645,Resort Hotel,33,2015,July,30,3,2,5,142.03
646,Resort Hotel,47,2015,July,30,3,2,5,240.0
647,Resort Hotel,43,2015,July,30,4,2,6,134.0
648,Resort Hotel,87,2015,July,30,4,2,6,134.0
649,Resort Hotel,54,2015,July,30,5,2,7,147.0
650,Resort Hotel,32,2015,July,30,5,2,7,176.0
651,Resort Hotel,29,2015,July,30,5,2,7,120.6
652,Resort Hotel,96,2015,July,30,5,2,7,166.0
653,Resort Hotel,100,2015,July,30,5,2,7,134.0
654,Resort Hotel,75,2015,July,30,5,2,7,167.0
655,Resort Hotel,31,2015,July,30,5,2,7,107.2
656,Resort Hotel,25,2015,July,30,6,2,8,131.63
657,Resort Hotel,61,2015,July,30,6,2,8,233.05
658,Resort Hotel,60,2015,July,30,6,2,8,90.12
659,Resort Hotel,31,2015,July,30,6,3,9,120.6
660,Resort Hotel,107,2015,July,30,6,3,9,125.0
661,Resort Hotel,31,2015,July,30,6,3,9,154.0
662,Resort Hotel,115,2015,July,30,6,4,10,120.6
663,Resort Hotel,59,2015,July,30,8,4,12,114.25
664,Resort Hotel,85,2015,July,30,10,4,14,107.0
665,Resort Hotel,0,2015,July,30,5,2,7,88.55
666,Resort Hotel,299,2015,July,30,5,2,7,149.0
667,Resort Hotel,50,2015,July,30,5,2,7,195.0
668,Resort Hotel,50,2015,July,30,5,2,7,164.0
669,Resort Hotel,88,2015,July,31,2,2,4,154.0
670,Resort Hotel,116,2015,July,31,3,2,5,120.6
671,Resort Hotel,47,2015,July,31,1,2,3,103.5
672,Resort Hotel,48,2015,July,31,1,2,3,115.0
673,Resort Hotel,54,2015,July,31,4,2,6,95.02
674,Resort Hotel,33,2015,July,31,4,2,6,132.5
675,Resort Hotel,73,2015,July,31,3,2,5,209.0
676,Resort Hotel,38,2015,July,31,5,2,7,180.0
677,Resort Hotel,34,2015,July,31,0,2,2,103.18
678,Resort Hotel,130,2015,July,31,5,2,7,174.01
679,Resort Hotel,39,2015,July,31,5,3,8,133.0
680,Resort Hotel,45,2015,July,31,5,2,7,107.2
681,Resort Hotel,31,2015,July,31,0,0,0,0.0
682,Resort Hotel,48,2015,July,31,1,1,2,210.0
683,Resort Hotel,59,2015,July,31,1,1,2,145.0
684,Resort Hotel,48,2015,July,31,1,1,2,195.0
685,Resort Hotel,48,2015,July,31,1,1,2,124.2
686,Resort Hotel,48,2015,July,31,1,1,2,167.0
687,Resort Hotel,48,2015,July,31,2,1,3,145.0
688,Resort Hotel,96,2015,July,31,2,1,3,166.0
689,Resort Hotel,51,2015,July,31,2,1,3,115.0
690,Resort Hotel,96,2015,July,31,2,1,3,166.0
691,Resort Hotel,41,2015,July,31,3,1,4,120.6
692,Resort Hotel,6,2015,July,31,3,1,4,162.0
693,Resort Hotel,27,2015,July,31,3,1,4,153.0
694,Resort Hotel,28,2015,July,31,3,1,4,133.2
695,Resort Hotel,30,2015,July,31,3,1,4,134.0
696,Resort Hotel,45,2015,July,31,3,1,4,107.0
697,Resort Hotel,52,2015,July,31,3,1,4,145.0
698,Resort Hotel,31,2015,July,31,3,1,4,145.0
699,Resort Hotel,74,2015,July,31,3,1,4,107.0
700,Resort Hotel,31,2015,July,31,3,1,4,167.2
701,Resort Hotel,87,2015,July,31,3,1,4,134.0
702,Resort Hotel,48,2015,July,31,3,1,4,130.0
703,Resort Hotel,41,2015,July,31,3,1,4,164.0
704,Resort Hotel,35,2015,July,31,3,1,4,149.0
705,Resort Hotel,28,2015,July,31,4,1,5,154.0
706,Resort Hotel,77,2015,July,31,4,1,5,195.0
707,Resort Hotel,33,2015,July,31,4,1,5,134.0
708,Resort Hotel,30,2015,July,31,4,1,5,107.2
709,Resort Hotel,34,2015,July,31,4,1,5,164.0
710,Resort Hotel,298,2015,July,31,5,1,6,183.45
711,Resort Hotel,35,2015,July,31,5,1,6,159.6
712,Resort Hotel,40,2015,July,31,5,1,6,120.6
713,Resort Hotel,101,2015,July,31,5,2,7,164.0
714,Resort Hotel,101,2015,July,31,5,2,7,219.43
715,Resort Hotel,101,2015,July,31,5,2,7,134.0
716,Resort Hotel,38,2015,July,31,5,2,7,107.2
717,Resort Hotel,76,2015,July,31,5,2,7,102.72
718,Resort Hotel,70,2015,July,31,1,0,1,114.85
719,Resort Hotel,70,2015,July,31,1,0,1,114.85
720,Resort Hotel,68,2015,July,31,2,0,2,135.0
721,Resort Hotel,63,2015,July,31,3,0,3,195.0
722,Resort Hotel,11,2015,July,31,3,0,3,173.0
723,Resort Hotel,32,2015,July,31,4,0,4,107.0
724,Resort Hotel,29,2015,July,31,4,0,4,107.0
725,Resort Hotel,47,2015,July,31,4,0,4,164.0
726,Resort Hotel,50,2015,July,31,5,0,5,138.8
727,Resort Hotel,29,2015,July,31,5,0,5,154.0
728,Resort Hotel,36,2015,July,31,5,0,5,135.0
729,Resort Hotel,49,2015,July,31,5,1,6,103.18
730,Resort Hotel,70,2015,July,31,6,2,8,115.5
731,Resort Hotel,110,2015,July,31,8,2,10,90.95
732,Resort Hotel,8,2015,July,31,0,0,0,0.0
733,Resort Hotel,119,2015,July,31,4,0,4,108.54
734,Resort Hotel,30,2015,July,31,4,0,4,146.0
735,Resort Hotel,29,2015,July,31,4,1,5,165.4
736,Resort Hotel,71,2015,July,31,4,1,5,134.0
737,Resort Hotel,37,2015,July,31,4,1,5,133.0
738,Resort Hotel,40,2015,July,31,4,1,5,240.0
739,Resort Hotel,37,2015,July,31,4,1,5,157.0
740,Resort Hotel,0,2015,July,31,1,0,1,188.0
741,Resort Hotel,37,2015,July,31,4,1,5,145.0
742,Resort Hotel,97,2015,July,31,4,1,5,134.0
743,Resort Hotel,71,2015,July,31,4,1,5,134.0
744,Resort Hotel,118,2015,July,31,4,1,5,186.0
745,Resort Hotel,102,2015,July,31,5,2,7,90.95
746,Resort Hotel,54,2015,July,31,5,2,7,141.65
747,Resort Hotel,58,2015,July,31,5,2,7,99.24
748,Resort Hotel,34,2015,July,31,4,2,6,108.06
749,Resort Hotel,105,2015,July,31,5,2,7,90.95
750,Resort Hotel,47,2015,July,31,6,2,8,148.63
751,Resort Hotel,15,2015,July,31,1,0,1,173.0
752,Resort Hotel,37,2015,July,31,1,0,1,107.0
753,Resort Hotel,0,2015,July,31,1,0,1,114.0
754,Resort Hotel,8,2015,July,31,1,0,1,153.0
755,Resort Hotel,17,2015,July,31,2,0,2,153.0
756,Resort Hotel,3,2015,July,31,3,0,3,250.33
757,Resort Hotel,30,2015,July,31,3,0,3,146.67
758,Resort Hotel,31,2015,July,31,3,0,3,154.0
759,Resort Hotel,66,2015,July,31,3,0,3,120.6
760,Resort Hotel,52,2015,July,31,3,0,3,280.74
761,Resort Hotel,20,2015,July,31,3,1,4,193.0
762,Resort Hotel,62,2015,July,31,3,1,4,154.5
763,Resort Hotel,65,2015,July,31,3,1,4,120.6
764,Resort Hotel,64,2015,July,31,3,2,5,137.8
765,Resort Hotel,77,2015,July,31,7,2,9,160.0
766,Resort Hotel,75,2015,July,31,7,2,9,125.89
767,Resort Hotel,62,2015,July,31,5,2,7,126.71
768,Resort Hotel,42,2015,July,31,0,0,0,0.0
769,Resort Hotel,46,2015,July,31,0,0,0,0.0
770,Resort Hotel,0,2015,July,31,1,0,1,188.0
771,Resort Hotel,25,2015,July,31,1,0,1,153.0
772,Resort Hotel,16,2015,July,31,1,0,1,173.0
773,Resort Hotel,16,2015,July,31,2,0,2,120.0
774,Resort Hotel,4,2015,July,31,2,0,2,154.8
775,Resort Hotel,4,2015,July,31,2,0,2,192.0
776,Resort Hotel,25,2015,July,31,2,0,2,153.0
777,Resort Hotel,83,2015,July,31,2,0,2,120.6
778,Resort Hotel,4,2015,July,31,2,0,2,192.0
779,Resort Hotel,56,2015,July,31,2,0,2,120.6
780,Resort Hotel,32,2015,July,31,2,0,2,164.0
781,Resort Hotel,32,2015,July,31,2,0,2,219.5
782,Resort Hotel,0,2015,July,31,2,0,2,192.5
783,Resort Hotel,18,2015,July,31,2,1,3,149.7
784,Resort Hotel,23,2015,July,31,2,1,3,111.92
785,Resort Hotel,39,2015,July,31,2,1,3,120.6
786,Resort Hotel,18,2015,July,31,2,1,3,173.0
787,Resort Hotel,23,2015,July,31,2,1,3,112.0
788,Resort Hotel,286,2015,July,31,2,2,4,57.6
789,Resort Hotel,72,2015,July,31,2,2,4,214.0
790,Resort Hotel,136,2015,July,31,2,2,4,172.0
791,Resort Hotel,58,2015,July,31,3,2,5,157.8
792,Resort Hotel,80,2015,July,31,4,2,6,170.33
793,Resort Hotel,113,2015,July,31,7,3,10,119.25
794,Resort Hotel,129,2015,August,31,1,1,2,96.3
795,Resort Hotel,84,2015,August,31,1,2,3,118.06
796,Resort Hotel,89,2015,August,31,1,0,1,154.0
797,Resort Hotel,10,2015,August,31,1,0,1,202.0
798,Resort Hotel,80,2015,August,31,1,0,1,134.0
799,Resort Hotel,10,2015,August,31,1,0,1,252.0
800,Resort Hotel,24,2015,August,31,1,0,1,233.0
801,Resort Hotel,1,2015,August,31,1,0,1,211.0
802,Resort Hotel,9,2015,August,31,1,0,1,211.0
803,Resort Hotel,3,2015,August,31,3,2,5,237.0
804,Resort Hotel,3,2015,August,31,5,2,7,188.29
805,Resort Hotel,124,2015,August,31,4,2,6,120.6
806,Resort Hotel,74,2015,August,31,5,2,7,177.14
807,Resort Hotel,82,2015,August,31,5,2,7,222.14
808,Resort Hotel,91,2015,August,31,5,2,7,127.82
809,Resort Hotel,77,2015,August,31,5,2,7,194.14
810,Resort Hotel,130,2015,August,31,5,2,7,120.6
811,Resort Hotel,91,2015,August,31,5,2,7,144.53
812,Resort Hotel,79,2015,August,31,5,2,7,185.0
813,Resort Hotel,130,2015,August,31,6,2,8,96.3
814,Resort Hotel,66,2015,August,31,6,2,8,193.13
815,Resort Hotel,53,2015,August,31,6,3,9,210.78
816,Resort Hotel,80,2015,August,31,6,4,10,169.0
817,Resort Hotel,77,2015,August,31,6,4,10,174.7
818,Resort Hotel,57,2015,August,31,10,4,14,135.53
819,Resort Hotel,11,2015,August,31,10,4,14,172.0
820,Resort Hotel,25,2015,August,32,0,1,1,144.0
821,Resort Hotel,2,2015,August,32,0,2,2,162.5
822,Resort Hotel,36,2015,August,32,3,2,5,209.6
823,Resort Hotel,115,2015,August,32,5,2,7,195.5
824,Resort Hotel,95,2015,August,32,4,2,6,186.0
825,Resort Hotel,67,2015,August,32,4,2,6,163.5
826,Resort Hotel,60,2015,August,32,5,2,7,180.28
827,Resort Hotel,34,2015,August,32,5,2,7,174.76
828,Resort Hotel,78,2015,August,32,5,4,9,116.85
829,Resort Hotel,93,2015,August,32,5,2,7,159.0
830,Resort Hotel,327,2015,August,32,10,4,14,104.55
831,Resort Hotel,21,2015,August,32,0,0,0,0.0
832,Resort Hotel,0,2015,August,32,0,1,1,144.76
833,Resort Hotel,47,2015,August,32,1,1,2,205.0
834,Resort Hotel,81,2015,August,32,3,1,4,123.0
835,Resort Hotel,52,2015,August,32,4,1,5,173.0
836,Resort Hotel,13,2015,August,32,4,1,5,220.55
837,Resort Hotel,83,2015,August,32,5,2,7,162.14
838,Resort Hotel,131,2015,August,32,5,2,7,119.7
839,Resort Hotel,365,2015,August,32,5,2,7,77.54
840,Resort Hotel,82,2015,August,32,5,2,7,120.6
841,Resort Hotel,61,2015,August,32,5,2,7,153.0
842,Resort Hotel,94,2015,August,32,0,0,0,0.0
843,Resort Hotel,1,2015,August,32,0,0,0,0.0
844,Resort Hotel,0,2015,August,32,1,0,1,172.0
845,Resort Hotel,36,2015,August,32,3,0,3,221.0
846,Resort Hotel,61,2015,August,32,3,0,3,153.0
847,Resort Hotel,13,2015,August,32,4,0,4,230.5
848,Resort Hotel,13,2015,August,32,4,0,4,230.5
849,Resort Hotel,15,2015,August,32,4,0,4,211.0
850,Resort Hotel,14,2015,August,32,5,0,5,241.0
851,Resort Hotel,13,2015,August,32,5,1,6,211.0
852,Resort Hotel,140,2015,August,32,5,2,7,90.95
853,Resort Hotel,6,2015,August,32,5,2,7,188.29
854,Resort Hotel,140,2015,August,32,5,2,7,90.95
855,Resort Hotel,81,2015,August,32,8,2,10,187.8
856,Resort Hotel,1,2015,August,32,0,0,0,0.0
857,Resort Hotel,65,2015,August,32,0,0,0,0.0
858,Resort Hotel,0,2015,August,32,1,0,1,172.0
859,Resort Hotel,2,2015,August,32,1,0,1,171.9
860,Resort Hotel,0,2015,August,32,1,0,1,200.0
861,Resort Hotel,114,2015,August,32,3,0,3,149.4
862,Resort Hotel,111,2015,August,32,4,0,4,154.0
863,Resort Hotel,44,2015,August,32,4,0,4,148.25
864,Resort Hotel,139,2015,August,32,4,0,4,172.0
865,Resort Hotel,57,2015,August,32,4,1,5,183.0
866,Resort Hotel,16,2015,August,32,4,1,5,242.6
867,Resort Hotel,139,2015,August,32,4,0,4,172.0
868,Resort Hotel,84,2015,August,32,5,2,7,168.71
869,Resort Hotel,117,2015,August,32,6,2,8,166.0
870,Resort Hotel,69,2015,August,32,1,0,1,112.0
871,Resort Hotel,2,2015,August,32,1,0,1,172.0
872,Resort Hotel,118,2015,August,32,3,0,3,120.6
873,Resort Hotel,129,2015,August,32,3,0,3,126.0
874,Resort Hotel,9,2015,August,32,3,0,3,268.0
875,Resort Hotel,52,2015,August,32,3,1,4,173.0
876,Resort Hotel,65,2015,August,32,3,2,5,149.2
877,Resort Hotel,7,2015,August,32,3,2,5,217.2
878,Resort Hotel,28,2015,August,32,3,1,4,239.3
879,Resort Hotel,3,2015,August,32,4,2,6,181.5
880,Resort Hotel,87,2015,August,32,6,2,8,154.0
881,Resort Hotel,51,2015,August,32,6,2,8,173.0
882,Resort Hotel,136,2015,August,32,8,2,10,181.9
883,Resort Hotel,4,2015,August,32,0,0,0,0.0
884,Resort Hotel,1,2015,August,32,1,0,1,114.0
885,Resort Hotel,49,2015,August,32,2,0,2,267.0
886,Resort Hotel,4,2015,August,32,2,0,2,226.0
887,Resort Hotel,45,2015,August,32,2,0,2,173.0
888,Resort Hotel,6,2015,August,32,2,0,2,211.0
889,Resort Hotel,4,2015,August,32,2,0,2,191.0
890,Resort Hotel,53,2015,August,32,2,1,3,173.0
891,Resort Hotel,52,2015,August,32,2,1,3,173.0
892,Resort Hotel,4,2015,August,32,2,2,4,277.5
893,Resort Hotel,98,2015,August,32,2,2,4,134.0
894,Resort Hotel,46,2015,August,32,2,2,4,153.0
895,Resort Hotel,122,2015,August,32,2,2,4,186.0
896,Resort Hotel,83,2015,August,32,2,2,4,107.2
897,Resort Hotel,16,2015,August,32,3,2,5,221.0
898,Resort Hotel,43,2015,August,32,4,2,6,202.0
899,Resort Hotel,73,2015,August,32,5,2,7,169.0
900,Resort Hotel,116,2015,August,32,5,2,7,133.5
901,Resort Hotel,113,2015,August,32,5,2,7,154.38
902,Resort Hotel,51,2015,August,32,5,2,7,205.0
903,Resort Hotel,65,2015,August,32,7,2,9,121.39
904,Resort Hotel,0,2015,August,32,1,0,1,171.9
905,Resort Hotel,87,2015,August,32,1,0,1,164.0
906,Resort Hotel,106,2015,August,32,1,1,2,134.0
907,Resort Hotel,5,2015,August,32,1,1,2,250.0
908,Resort Hotel,98,2015,August,32,1,1,2,208.0
909,Resort Hotel,78,2015,August,32,1,1,2,181.0
910,Resort Hotel,4,2015,August,32,1,2,3,172.0
911,Resort Hotel,5,2015,August,32,1,2,3,157.59
912,Resort Hotel,3,2015,August,32,2,2,4,211.75
913,Resort Hotel,85,2015,August,32,2,2,4,246.0
914,Resort Hotel,137,2015,August,32,2,2,4,108.54
915,Resort Hotel,67,2015,August,32,4,2,6,186.0
916,Resort Hotel,54,2015,August,32,5,2,7,205.0
917,Resort Hotel,87,2015,August,32,5,2,7,154.0
918,Resort Hotel,54,2015,August,32,5,2,7,200.71
919,Resort Hotel,12,2015,August,32,5,2,7,252.0
920,Resort Hotel,60,2015,August,32,5,2,7,135.2
921,Resort Hotel,75,2015,August,32,5,2,7,276.43
922,Resort Hotel,54,2015,August,32,5,2,7,228.0
923,Resort Hotel,126,2015,August,32,5,2,7,133.0
924,Resort Hotel,84,2015,August,32,5,2,7,134.0
925,Resort Hotel,106,2015,August,32,5,2,7,119.7
926,Resort Hotel,136,2015,August,32,5,2,7,90.95
927,Resort Hotel,98,2015,August,32,5,2,7,138.0
928,Resort Hotel,91,2015,August,32,5,2,7,134.0
929,Resort Hotel,58,2015,August,32,6,2,8,173.0
930,Resort Hotel,61,2015,August,32,9,4,13,165.69
931,Resort Hotel,0,2015,August,33,0,1,1,195.0
932,Resort Hotel,5,2015,August,33,0,1,1,127.31
933,Resort Hotel,2,2015,August,33,0,1,1,134.0
934,Resort Hotel,9,2015,August,33,0,2,2,207.0
935,Resort Hotel,10,2015,August,33,0,2,2,211.5
936,Resort Hotel,62,2015,August,33,1,2,3,210.33
937,Resort Hotel,34,2015,August,33,2,2,4,211.0
938,Resort Hotel,82,2015,August,33,2,2,4,154.0
939,Resort Hotel,65,2015,August,33,3,2,5,145.4
940,Resort Hotel,129,2015,August,33,3,2,5,101.25
941,Resort Hotel,55,2015,August,33,4,2,6,179.38
942,Resort Hotel,122,2015,August,33,4,2,6,166.0
943,Resort Hotel,41,2015,August,33,4,2,6,202.0
944,Resort Hotel,41,2015,August,33,4,2,6,172.0
945,Resort Hotel,81,2015,August,33,4,2,6,277.0
946,Resort Hotel,59,2015,August,33,5,2,7,104.0
947,Resort Hotel,72,2015,August,33,5,2,7,133.0
948,Resort Hotel,68,2015,August,33,5,2,7,214.0
949,Resort Hotel,81,2015,August,33,5,2,7,130.0
950,Resort Hotel,72,2015,August,33,5,2,7,154.0
951,Resort Hotel,68,2015,August,33,5,2,7,106.4
952,Resort Hotel,127,2015,August,33,10,4,14,133.0
953,Resort Hotel,127,2015,August,33,10,4,14,120.0
954,Resort Hotel,5,2015,August,33,0,0,0,0.0
955,Resort Hotel,68,2015,August,33,2,1,3,254.0
956,Resort Hotel,47,2015,August,33,2,1,3,192.0
